title_en,title_ru,color,aroma,max_bush_height,min_bush_height,max_number_flawers,min_number_flawers,max_size_number,min_size_number,rain_resistance,powdery_mildew_resistance,black_spot_resistance,description,greenhouse,category,in_stock,slug
Gold Perl Stein - Holsteinperle,Голд Перл Штейн,Оранжевый,Слабый,,90,,1,10,8,средняя,сильная,сильная," Махровые, яркие, кораллово-красные цветки (около 40 лепестков) особенно хороши на солнце, когда лепестки приобретают кораллово-розовый оттенок и глянец. Бутоны раскрываются медленно, цветок розы Голд Перл Штейн (Gold Perl Stein)  долго стоит в вазе. Запаха нет. Листья сначала приобретают винно-красный оттенок, затем быстро темнеют до елово-зеленых. Куст прямостоячий, ветвистый, высотой около 100 см.   ",,hybrid_tea_rose,yes,gold-perl-shtein-gold-perl-stein-holsteinperle
,Голубой нил,Сиреневый,сильный,150,100,,1,12,11,слабая,средняя,средняя," Изначально этот сорт выводился для украшения клумб в городских скверах, сегодня саженцы роз Голубой Нил  (Nil Bleu) можно встретить и на дачных участках. Крупные густомахровые цветки обладают восхитительным ароматом и сохраняют сиреневую окраску в течение всего цветения. Они элегантной формы, появляются по одному или 2-3 шт. Куст жесткий, прямостоячий, колючий, с очень крупными темными листьями. В холодном климате обычно его обрезают до 75 см, стоит заметить, что роза будет лучше цвести в жарком климате, если поддерживать высоту куста около 150 см. Размер цветка 11-12 см. Данный сорт роз устойчив к морозу, а вот к болезням и дождю наблюдается средняя устойчивость.   ",,hybrid_tea_rose,yes,goluboi-nil
Grande Amore,Гранд Амор,Красный,слабый,80,70,,1,10,9,слабая,слабая,средняя,"                        Саженцы роз Гранд Амор обязаны занять центральное место среди всех растений у Вас в саду! Насыщенно-красная, крупная роза очень уверенно чувствует себя как в солнечный летний день, так и осенью во время дождя. Эта роскошная красавица превосходно перенесет срезку и будет сиять своим неотразимым насыщенным стойким цветом до 2 недель! Данный сорт относится к повторноцветущим, куст вырастает до 150 см в высоту, имея при этом достаточно аккуратную форму. Молодые листочки изначально отличаются красноватым оттенком, по степени созревания они превращаются в насыщенно-зеленую гордую листву, подчеркивающую всю прелесть розы Гранд Амор!",,hybrid_tea_rose,yes,grand-amur
,Грин Ай,Зеленый,Слабый,100,80,,1,8,5,сильная,сильная,сильная,"                        Бело-зеленые, гофрированные лепестки окружают зеленую серединку цветка, полностью оправдывает свое название - «зеленый глаз». Иногда прямо из зеленой серединки цветка появляются новые бутоны в большом количестве. Размер цветка - средний (9 см). Высота куста 90 -100 см., еле заметный аромат, хорошая устойчивость к морозам и болезням.                    ",,hybrid_tea_rose,yes,grin-ay
Green Tea,Грин Ти,Зеленый,,,,,,,,,,,                       ,,hybrid_tea_rose,yes,grin-ti
Good Life,Гуд лайф,,сильный,,90,3,1,13,10,сильная,сильная,сильная,                        Для любителей оранжевых роз с медным затенением это просто находка. Эта роза имеет сильный экзотический аромат и обильное цветение весь сезон. Крупные глянцевые листья не подвержены заболеваниям. Энергично растущий куст. Лёгкая в выращивании даже для неопытных розоводов. ,,hybrid_tea_rose,yes,gud-layf
Daniel ost,Даниэль ост,,слабый,80,60,,1,8,6,средняя,средняя,средняя,"                        Очень красивая с изящной формы лепестками роза, лиловой окраски с пурпурными краями. При распускании цветки достигают в диаметре до 8 см, высота бутона до 6 см. Кусты компактные, стебли прямостоячие высотой до 80 см. Сорт устойчив к основным болезням и пригоден для срезки и озеленения.",,hybrid_tea_rose,yes,daniel-ost
Desiree,Дезире,Розовый,Слабый,100,80,,1,,9,средняя,средняя,средняя," Роза «Desiree» (Дезире) имеет классическую форму цветка, который туго наполнен нежно-розовыми, словно светящимися, слегка волнистыми, лепестками, переливающимися перламутром.    Скромный нежно-розовый, в центре слегка абрикосовый, придает цветку ауру девственности и невинности. Но под розовой вуалью прячется истинная торжествующая красота - самодостаточная и непревзойденная. Даже в полном роспуске каждый лепесток завернут так, точно над ним трудился ювелир или художник. Цветки – крупные, достигающие 9–10 см, с плоской серединкой, придающей объем. Великолепная махровость (от 17 до 25 шт в одном цветке) создает туго набитый бутон в начале роспуска и шикарно обраблемный завитками огромный бокал в эпогее.   Заказать саженцы роз Дезире  в Москве можно, нажав кнопку ""в корзину""! ","Hans Jurgen Evers, Германия, 1985",hybrid_tea_rose,yes,dezire
Demetra,Деметра,,,,,,,,,,,,"Роза сорта Demetra (Деметра) пользуется популярностью благодаря нестандартному оттенку бутонов.  В первую очередь, Вас удивит насыщенный аромат, который издают цветы этого сорта. Кирпично-розовые цветки, диаметр которых достигает 10 см, растут на одиночных побегах. Сам кустарник не очень крупный и не вырастает больше 75 см. Цветы часто используются для срезки и составления букетов, так как стебли практически лишены шипов. Данный сорт саженцев отличается силой и выносливостью, прекрасно адаптируется к условиям окружающей среды и редко поражается болезнями. Кусты хорошо смотрятся на светлом фоне террасы или беседки, а также прекрасно занимают своё место и в дополнении к другим сортам роз. Кустарники почти не нуждаются в уходе, украшая сад необычным оттенком бутонов.   ",,hybrid_tea_rose,yes,demetra
,Дип Вотер,Двухцветный,слабый,,120,,1,12,10,средняя,средняя,средняя,"                        Изысканная красавица - роза Deep Water (Дип Вотер) будет отлично сочетаться с любыми растениями у Вас в саду! Саженец имеет изящный крепкий бутон, окрашенный изнутри нежно-розовым цветом, который к концу лепестка плавно превращается в алый. Срезанный цветок этого сорта будет радовать Вас ещё около двух недель своей превосходной свежестью и тончайшим ароматом!Кусты роз Дип Вотер имеют аккуратную ровную форму, цветут саженцы роз практически без перерыва, достаточно устойчивы к морозам и разного рода болезням.    ",,hybrid_tea_rose,yes,Deep%20Water
,Дольче Вита,Двухцветный,средний,100,80,,1,14,10,средняя,средняя,средняя," Роза Дольче Вита – это прекрасный чайно-гибридный двуцветный сорт. Густомахровый бутон бледно-розовых с темно-розовой каемкой лепестков составляет около 14 см в диаметре, а количество лепестков насчитывает до 40 штук. Бутон бокаловидной формы раскрывается в традиционные цветения. Кусты прямые, до 100см высотой и до 60см шириной, густые с богатой темно-зеленой, глянцевой листвой, которая отлично подчеркивает контраст цветков. Длина цветоносов достигает 100см, поэтому эта роза прекрасно подходит для срезки. Чаще всего на стебле вырастает один цветок. Практически отсутствуют шипы. Роза Дольче Вита обладает нежным, тонким и приятным ароматом. Эта роза служит прекрасным украшением свадебного букета. А также любой другой цветочной композиции. Кусты этих роз поражают своей грациозностью, красотой и торжественностью. Повторное цветение розы так же чудесно и обильно, как и первое. Роза хорошо переносит болезни, устойчива к грибковым заболеваниям и морозам, легко адаптируется в новых климатических условиях, однако в особо лютые морозы кусты роз лучше укрыть или обкопать большим слоем земли.",,hybrid_tea_rose,yes,dolche-vita
Imperatrice Farah,Императрица Фарах,Двухцветный,Слабый,125,100,,1,13,12,сильная,сильная,сильная," Раскрывающиеся бутоны розы Императрица Фарах (Imperatrice Farah) необычайно элегантны, они могут лишить покоя самого искушенного коллекционера.  Лепестки закручены в классический бутон так, что наружу отгибаются только окрашенные бледно-малиновые кончики. Поначалу бутоны выглядят полностью малиновыми, но, по мере раскрытия, приобретают скорее белый оттенок. Контраст между белыми лепестками и их малиновыми краями смотрится красиво на всех стадиях роспуска цветка. Они появляются обычно по одному, изредка можно заметить в кистях около 5 шт, растут на длинных побегах, превосходно подходят для срезки. Листва крупная, блестящая, устойчива к черной пятнистости, куст сильнорослый, прямостоячий.    ",,hybrid_tea_rose,yes,imperatrica-farax-imperatrice-farah
,Иоганн Вольфганг фон Гете,Малиновый,Сильный,120,100,3,1,14,12,сильная,средняя,сильная,"                        Очень ароматная чайно-гибридная роза с крупными тёмно-малиново-красными цветками, которые по мере распускания становится карминово-розовыми с фиолетовым оттенком. Цветки диаметром 12-15 см, густомахровые (90-100 лепестков), с насыщенным, сладким ароматом с нотками мёда и аниса, почти безразличные к дождю. Цветение поодиночке и в небольших соцветиях, повторное, продолжительное. Листва крупная, кожистая.                    ","Hans Jürgen Evers Германия, 2004",hybrid_tea_rose,yes,iogann-volfgang-fon-gete
,Квинси Джонс,Розовый,Средний,90,80,3,1,12,8,средняя,средняя,средняя,"                        Чайно-гибридная роза Квинси Джонс (Quincy Jones), выведенная Laperriere во Франции, одновременно мощная и элегантная с нотой утонченности, которую в эту композицию добавляет нежный анисовый аромат. Бутон кремово-розовый с фиолетово-зелеными штрихами и полосками, шаровидный. Цветок перламутрово-розовый с оттенками янтаря в центре. По мере распускания становится нежно-абрикосово-розовым. Розетковидный, густомахровый, 70 – 90 лепестков в одном цветке, диаметр цветка 9 – 12 см. Аромат насыщенный, средней интенсивности с нотками аниса. Цветение обильное, повторное, продолжительное, цветки одиночные или собраны в небольшие соцветия. Растение мощное, густое, с прямостоячими побегами, высота растения 80 - 90 см, размер куста 90 х 60 см, лист темно-зеленый, средний, полуглянцевый, кожистый. Устойчивость к заболеваниям высокая, морозостойкий сорт.                    ","Laperriere Франция, 2016",hybrid_tea_rose,yes,kvinsi-dzhons
,Клер Оушен,Кремовые,Слабый,,110,,1,12,10,средняя,средняя,средняя,"                        Заостренный, плотный, слегка кремового цвета бутон, светлеющий при роспуске. Цветы почти белые, крупные, густо махровые. Куст высокорослый, лист ярко-зеленый, глянцевый.","Hans Jürgen Evers Германия, 2001",hybrid_tea_rose,yes,kler-oushen
,Комтесса,Кремовые,Очень сильный,110,100,3,1,12,10,сильная,сильная,сильная,"                        Саженцы розы чайно-гибридной Комтесса (Rosa Comtessa) украсят сад густомахровыми цветками с ярким сильным ароматом. Растение достигает в высоту около 100-110 сантиметров, в ширину – не более 60-70. Листья плотные, жилистые, насыщенного зеленого колера. Диаметр розетки 10-12 сантиметров. В одном цветке собрано не менее 60-80 сильно волнистых взъерошенных лепестков. Центральные лепестки нюдово-желтого оттенка, внешние – практически белые. Цветение непрерывное, обильное. Растение устойчиво к мучнистой росе, морозостойкое. Подходит и для выращивания на открытом грунте, и для срезки. Роза очень нарядная, хорошо смотрится на переднем плане. Сорт Comtessa называют открытием розоводческой фирмы Тантау.",,hybrid_tea_rose,yes,komtessa
Coffee Break,Кофе Брейк,Коричневый,Слабый,100,70,,1,10,8,сильная,сильная,сильная,"Чайно-гибридная роза Кофе Брейк идеально подходит для срезки! У растения очень большие, умеренно-махровые цветки (17-25 лепестков) чашевидной формы. Сорт вполне можно использовать для выставок. Букет из ее цветов производит потрясающее впечатление благодаря изумительной цветовой гамме лепестков. Они плотные, бархатистые, терракотового цвета с переливами от песочного до почти коричневого. Цветок бокаловидной формы, довольно крупный, 8-10 см в диаметре, появляется по одному на длинных цветоносах. Аромат нежный. Листва плотная, средне-зеленая. Чудесный срезочный сорт, но не стоит забывать о том, что куст так же великолепно будет выглядеть и на садовом участке.    ",,hybrid_tea_rose,yes,kofe-breik-coffee-break
Chrysler Imperial,Крайслер империал,Красный,Очень сильный,175,150,3,1,12,10,средняя,слабая,средняя,"Роза Крайслер Империал (Chrysler Imperial) была названа в честь легендарного автомобиля. Правда, авто давно перестали выпускать, а вот роза все еще может занять свое место в Вашем саду и Вашем сердце! Данный сорт считается очень плодовитым, так как бутоны не только ""горят"" насыщенным оттенком, но и издают яркий устойчивый запоминающийся аромат. Сажая себе на участок это растение, Вы можете быть уверены в том, что его красота будет радовать глаз из сезона в сезон. ведь саженцы этого сорта относятся к повторноцветущим. В зависимости от степени роспуска, роза приобретает все более яркий и глубокий цвет. Бутоны, раскрываясь, приобретают шаровидную форму, сорт имеет среднюю устойчивость к дождю, мучнистой росе и черной пятнистости. ","Lammerts, США, 1952",hybrid_tea_rose,yes,kraysler-imperial
Kronenbourg,Кроненбург,Двухцветный,,,,,,,,,,,"                        Самый яркий спорт от Mme.A.Meilland. У Kronenbourg темные, бархатно-красные цветки с чисто-желтой оборотной стороной лепестков. Контраст очень яркий, и поскольку сорт унаследовал другие хорошие качества Mme.A.Meilland, это обеспечило Kronenbourg популярность по всему миру. Существует также плетистый спорт.",,hybrid_tea_rose,yes,kronenburg
Lovely Red,Лавли Ред,Красный,Слабый,100,80,3,1,10,9,сильная,средняя,средняя,"Роза Лавли Ред - это дань классике, бархатно-красные лепестки не могут остаться без Вашего внимания! Бутон растения распускается со свойственной ему изящной неторопливостью, что позволяет ему оставить в сохранности аккуратно уложенные темно-красные лепестки. Саженцы роз Lovely Red уникальны своей стойкостью к срезке - цветы способны простоять в вазе практически 3 недели и не растерять своих первоначальных свойств. Растение цветет почти непрерывно, что, несомненно, не может не радовать его обладателя! Саженец порадует Вас ещё и тем, что имеет хорошую устойчивость к воздействию мороза.   ",,hybrid_tea_rose,yes,lavli-red-lovely-red
Latin Lady,Латин Леди,,,,,,,,,,,,"                        Кокетливая роза Латин Леди заворожит контрастностью своих лепестков!  Бутоны насыщенно-красного цвета с белым подкладом снаружи, бокаловидной формы. Цветы дорастают до деликатных размеров - диаметром около 5 см, махровые, эффектной, слегка кокетливой формы. Благодаря своей необычной окраске данный сорт саженцев можно назвать срезочным, или даже выставочным. Лист матовый, темно-зеленый. Игривая розочка обладает лёгким и приятным ароматом, устойчива к болезням и отлично переносит холода.   ",,hybrid_tea_rose,yes,latin-ledi-latin-lady
,Леди Гамильтон,Оранжевый,слабый,80,70,3,1,10,8,сильная,сильная,средняя,"Роза Леди Гамильтон, имеющая очень необычную окраску, подойдет самым искушённым садоводам!  Пикантный оранжево-персиковый раскрас идеально послужит в качестве контраста с остальными растениями на Вашем участке.  Прежде чем распуститься, бутоны саженцев роз Леди Гамильтон порадуют Вас внешними темно-красными лепестками  с необычными штрихами оранжевого цвета. Полностью раскрывшиеся цветки удивят игривым мандариновым цветом с внутренней стороны лепестков. Это сочетание  с бронзового цвета листьями, которые очень медленно зеленеют с возрастом, никого не оставит равнодушным.  Растение характерно прямостоячим, ветвистым кустом средней высоты. Саженцы цветут достаточно обильно, устойчивы к болезням. Цветки окончательно сразят Вас своим неповторимым устойчивым ароматом!  ",,hybrid_tea_rose,yes,ledi-gamel-ton
,Лемон Рококо,Кремовые,Слабый,100,70,5,3,8,6,сильная,сильная,средняя,"                        Роза Tantau из серии Noblesse® Spray с восхитительными цветками в форме старинных роз, кремово-зеленоватыми в начале цветения и практически совсем белыми ближе к отцветанию. Устойчивость к дождю высокая. Цветение повторное, поодиночке и в соцветиях. Куст гармоничной формы, округлый. Листва тёмно-зелёная, глянцевая. Сорт подходит для рабаток, групп, а также для срезки.","Tantau, Германия",hybrid_tea_rose,yes,lemon-rokoko
Limbo,Лимбо,Зеленый,Слабый,80,60,,1,8,5,средняя,слабая,слабая," Кто-то ее называет салатовой, кто-то смело характеризует зеленой, или даже лимонной но все же ее цвет будет честней охарактеризовать как нежно желтый с зеленым отливом. Как известно, чисто зеленой розы нет, хоть селекционеры не оставляют попыток такую вывести, и за розой сорта Лимбо прикрепился титул зеленой, так как в этой категории ей практически нет равных. Бутоны конусовидные, лепестки с фестончатым краем. В период роспуска слегка волнистые лепесточки образуют своеобразную чашу диаметром около 9 см. Количество лепестков около 47. Аромат легкий. Кусты высотой около 80 см, практически лишены шипов. Листва крупная, глянцевая. Устойчивость к болезням и морозам средняя.  ","Kordes, Германия",hybrid_tea_rose,yes,limbo
,Лолита Лемпика,Розовый,Очень сильный,110,90,,1,15,12,сильная,сильная,сильная,"                        Несмотря на женственное и явно весьма нежное название сорта, садоводы описывают его прежде всего как энергичный и теневыносливый, тем более что сорт обладает довольно мужским характером, подчеркнутым сильно выраженным ароматом с нотками древесной коры, сдобренным запахом абрикоса. Бутон - тёмно-малиновый, бокаловидный. Цветок - пурпурно-розовый, густомахровый, 60-70 лепестков в одном цветке, диаметр цветка 11-12 см, обладает очень насыщенным ароматом с нотками древесной коры и абрикоса. Цветение обильное, повторное. Хорошо растет в тени, демонстрируя энергичные темпы роста и устойчивость к заболеваниям.                    ","Meilland, Франция, 2002",hybrid_tea_rose,yes,lolita-lempika
London,Лондон,Кремовые,Слабый ,100,90,,1,12,10,средняя,сильная,сильная,                        ,,hybrid_tea_rose,yes,london
"Mainzer Fastnach,Blue Moon, Sissy, мАйнцер фастнАхт",Майзер,Сиреневый,Сильный,100,70,,1,11,10,слабая,средняя,средняя,,,hybrid_tea_rose,yes,maizer-mainzer-fastnach-blue-moon-sissy-maincer-factnaxt
,Майра Ред,Красный,Слабый,110,80,3,1,11,9,сильная,средняя,средняя,"                        Цветок имеет пышное раскрытие бутона, крупные ровные лепестки и безупречную золотую сердцевину. У розы Майра махровые бордово-красные, душистые цветки ностальгической формы. лепестки плотные с волнистыми как бы гофрированными краешками лепестков. Серединка цветка винтажная Она полностью раскрывается до среднего размера, испуская легкий розовый аромат ипринимая классическую форму розетки                    ","PLANTAS CONTINENTAL, S. A., Испания , 2012",hybrid_tea_rose,yes,mayra-red
Malibu,Малибу,Двухцветный,Слабый,80,60,,1,10,8,средняя,слабая,слабая,"                        Двухцветная роза Малибу - это уникальный цветок, привезенный в нашу страну из Голландии. Бутоны розы прекрасно смотрятся в букете невесты, совмещая в себе нежную скромность и пылкую страстность. Лепестки, как правило, создают ощущение воздушности благодаря своей форме и стилю раскрытия. Стебель у саженцев плотный, сильный, не отличается обилием шипов. Растение очень комфортно зимует, что говорит о его высокой выносливости и устойчивости к холодам. Этот элитный сорт саженцев роз прекрасно простоит в вазе, если обеспечить цветам должный уход. В саду розы данного вида лучше сажать не на палящем солнце, так как роза достаточно чувствительна к жаре.","Interplant, Нидерданды",hybrid_tea_rose,yes,malibu
Marvel,Марвел,Кремовые,Слабый,100,90,,1,12,10,средняя,сильная,сильная,,Нидерланды,hybrid_tea_rose,yes,marvel
,Мата Хари,Абрикосовый,Слабый,60,50,,1,12,10,сильная,сильная,сильная,"                        Изумительный цветок с интригой , как и сама загадочная Мата-хари, чьим именем была названа роза – блистательной красавицы и куртизанки. Крупные абрикосово-розовые цветки с плотным бутоном с множеством ажурных лепестков и зеленым сердцем в центре бутона. Цветки одиночные на ровных прямых побегахЛиства плотная, кожистая устойчива к заболеваниям                    ",,hybrid_tea_rose,yes,mata-khari
Matilda,Матильда,Красный,Сильный,120,100,,1,12,9,сильная,сильная,сильная,"Роза Матильда зацветает в мае крупными бутонами багрово красного оттенка. Лепестки гофрированные в количестве от 40 шт. Бутон имеет бокаловидную форму высотою до 8 см, при роспуске диаметр 11-12 см. Весь период цветения роза источает стойкий и приятный аромат, что служит незаменимою чертой для срезки. Высота куста розы Matilda имеет раскидистый вид в высоту 90-120 см. Куст осыпают темно-зеленые глянцевые листья, подчеркивая шарм бутонов. Роза прекрасно сочетается как в одиночной посадке так и в группе в сочетании белых и желтых оттенков. Так как роза привита на шиповник имеет преимущество к высокой зимостойкости и устойчивости к болезням.Заказать саженцы роз Матильда в Москве можно, нажав кнопку ""в корзину""! ",Meilland Франция,hybrid_tea_rose,yes,matilda
Memoire,Мемори,Белый,Сильный,90,70,3,1,12,10,слабая,сильная,сильная,"                        Это одна из лучших современных роз, улучшенная версия Margaret Merill (если такое сравнение возможно). Memorie – гибрид между чайногибридной розой и флорибундой: ее красивые белые цветки крупные, красивой формы, но обычно появляются в кистях. В холодную погоду в центре имеется розовый оттенок; в жарком климате вместо розового появляется кремовый оттенок. Цветки густомахровые, на длинных стеблях, благодаря чему хорошо подходят для срезки. Растение сильное, здоровое, с блестящей темно-зеленой листвой. Цветки портятся дождем, так что Memoire лучше всего выглядит в сухую погоду, тем не менее, сорт пользуется заслуженной популярностью во всем мире. Запах полураскрытых цветков чудесный.","Kordes, Германия",hybrid_tea_rose,yes,memori
Milva,Мильва,,средний,100,70,,1,10,6,средняя,сильная,сильная,"                        Бутоны этого сорта чайно-гибридной розы ассоциируются с пламенем. Яркие оранжево- жёлто-лососевые с бронзовым отливом лепестки (около 50 штук) образовывают плотный бутон с высоким центром, который обрамлен слегка выгнутыми наружу лепестками треугольной формы. Под стать этому красивому цветку и его утонченный аромат. Учитывая то, что сорт отличается высокими показателями устойчивости к болезням и морозам этот непрерывно цветущий сорт находит себе место не только в садах, но и в сердцах розоводов. Кусты Мильвы не высокие (около70 см)достаточно широкие. Сорт имеет крупную, блестящую листву. Этот сорт завоевал мировое признание как срезочная роза промышленного производства. Рекомендуется для одиночных, групповых посадок, а также для выращивания на срез. Подытожив описание этого сорта и добавив, что это сорт фирмы Тантау (Tantau, 1983), мы еще раз убеждаемся, что розы их селекции не напрасно так обожаемы розоводами всего мира.",,hybrid_tea_rose,yes,milva
Miss Piggy,Мисс Пигги,,Сильный,150,120,3,1,,12,средняя,средняя,средняя," Одна из лучших чайно-гибридных роз нового поколения, роза Miss Piggy (Мисс Пигги) не только идеально подходит для срезки, но и в озеленении занимает ведущие позиции. Совсем недавно выведенный сорт стал популярным у многих садоводов, как профессионалов, так и любителей. Цветок розы Мисс Пигги махровый с большим количеством лепестков, распускается на прямом ровном стебле по 1, иногда по 2-3 шт. Бутон красивой правильной формы бокала. Цвет бутона, как и полностью распустившегося цветка, неоднозначен. Нежный розовый цвет лепестков закручивается в персиковые нотки в середине цветка. Даже в полном роспуске цвет смотрится так же приятно и загадочно. На солнце практически не выгорает, сохраняя все оттенки перехода цветов. Аромат у розы Мисс Пигги приятный и ненавязчивый, качества его не портятся даже при хранении срезанного цветка. Роза хороша всем, цветом, размером, высотой, ароматом, и что немаловажно, обильным цветением. Очень продуктивный сорт в плане срезки, благодаря обильному и неоднократному цветению и способностью держать свежий вид после срезки до 15 дней.  ",,hybrid_tea_rose,yes,miss-piggi
Mister Lincoln,Мистер Линкольн,Красный,сильный,200,90,,1,14,12,слабая,слабая,слабая,"                        Плотные лепестки саженцев Мистер Линкольн быстро раскрываются в летний период, практически не сохраняя классический розовый бокал. Бутоны этого сорта источают сильный цветочный аромат, стебли вырастают до 200 см в высоту, из-за чего появляются ограничения при высадке: саженцы лучше всего будут смотреться в глубине Вашего цветочного уголка. Малиновый оттенок сменяется темно-красным при полном роспуске. Саженцы слабо устойчивы к мучнистой росе и черной пятнистости, что подразумевает под собой тщательный и бережный уход.",,hybrid_tea_rose,yes,mister-linkoln
,Мохана,Желтый,слабый,100,80,,1,,10,средняя,сильная,сильная,                       ,,hybrid_tea_rose,yes,mokhana
,Мэри Энн,Абрикосовый,Средний,90,70,5,3,10,8,сильная,сильная,сильная,"                        Чайно-гибридная роза с большими, чашеобразными, часто квартированными, ностальгическими цветами. Цветки оранжевые, с красноватыми оттенками на внешних лепестках, собираются в соцветия; в зависимости от погоды и возраста тональность цветков варьируется от темно-оранжевого до абрикосового. Устойчивость цветков к дождю высокая. Аромат сладкий, фруктовый. Цветение повторное. Куст прямостоячий, с жесткими побегами. Листва блестящая, темно-зеленая (молодая - темно-красная), высокоустойчивая к болезням.","Tantau, Германия,2012",hybrid_tea_rose,yes,meri-enn
,Нина Вейбул,Оранжевый,,,,,,,,,,,"                        Роза Нина родом из Дании, сорт славится насыщенно-алым окрасом цветков. Они смотрятся эффектно в саду, хорошо сочетаются с другими растениями. Сорт неприхотлив в уходе, рекомендуется для выращивания садоводам с опытом и без. Цветы шикарно смотрятся в букетных композициях, прекрасно украшают даже самый непримечательный огород. Растение приспособлено к морозной зиме, цветет обильно красными бутонами, не требует особого ухода. Флорибунды сорта Нина Вейбул – это многолетний куст средней высоты. Погодные условия ему не страшны, цветет культура до первых морозов. Сорт устойчив к болезням, вредным жукам. Сорт невероятно устойчив к дождю, цветы не выгорают на палящем солнце. ",,hybrid_tea_rose,yes,nina-veybul
Nabila,Нобилис,Абрикосовый,Средний,110,90,,1,11,10,средняя,слабая,слабая,"                        Роза чайно-гибридная Нобилис (Nobilis). Один из лучших классических чайно-гибридных сортов. Роза имеет крупные светло-розовые цветы классической формы, 10-13 см, которые усыпают весь куст. Очень плотный бутон, что позволяет долго стоять цветам в срезке. Сорт устойчив к заболеваниям.",Hans Jürgen Evers Германия,hybrid_tea_rose,yes,nabila
New Fashion,Нью Фэшн,Двухцветный,Средний,120,100,3,1,12,10,сильная,сильная,средняя," Двухцветная чайно-гибридная роза New Fashion (Нью Фэшн)  преобразит и добавит изюминки в обычный садовый участок. Роза благоухает еле уловимым тонким ароматом. Цветы достигают диаметра 10 см, такие крупные бутоны отлично украсят гостиную, если саженцы приобретаются для срезки. Окраска бутона с  внутренней стороны лепестков имеет красный цвет, внешняя - кремово-матовая. Куст прямостоячий, цветы появляются на концах побегов по одному в течение всего сезона, что позволяет в полной мере насладиться красотой данного сорта. Дополнительным преимуществом является то, что бутон очень плотный, имеет около 40 лепестков, а изящная бокаловидная форма заставляет собой любоваться.    ","NIRP International, Франция, 1998",hybrid_tea_rose,yes,New%20Fashion
